gene,n_regulators,r2_base_model,r2_full_model,improvement_from_regulators,has_significant_interactions,interaction_p_value,regulator_types
FUN_008153,30,0.3383445637126139,0.9723851796418943,0.6340406159292804,True,0.002061665806416979,"['mirna_Cluster_5603', 'mirna_Cluster_1865', 'mirna_Cluster_5517', 'mirna_Cluster_13327', 'mirna_Cluster_1832', 'mirna_Cluster_2746', 'mirna_Cluster_15097', 'mirna_Cluster_14610', 'mirna_Cluster_4026', 'mirna_Cluster_13647', 'lncrna_lncRNA_40936', 'lncrna_lncRNA_14072', 'lncrna_lncRNA_13081', 'lncrna_lncRNA_1047', 'lncrna_lncRNA_27451', 'lncrna_lncRNA_41870', 'lncrna_lncRNA_19022', 'lncrna_lncRNA_45116', 'lncrna_lncRNA_44716', 'lncrna_lncRNA_5966', 'methylation_CpG_ptg000018l_14489745', 'methylation_CpG_ptg000016l_3294397', 'methylation_CpG_ptg000031l_13053283', 'methylation_CpG_ptg000016l_3294411', 'methylation_CpG_ptg000011l_8392977', 'methylation_CpG_ptg000025l_13842110', 'methylation_CpG_ptg000011l_8393022', 'methylation_CpG_ptg000025l_13842125', 'methylation_CpG_ptg000025l_13842132', 'methylation_CpG_ptg000012l_8046972']"
FUN_041219,30,0.31201220917317696,0.987348288525194,0.675336079352017,True,6.698644387148622e-05,"['mirna_Cluster_15097', 'mirna_Cluster_14532', 'mirna_Cluster_13647', 'mirna_Cluster_4036', 'mirna_Cluster_17245', 'mirna_Cluster_10452', 'mirna_Cluster_16354', 'mirna_Cluster_1865', 'mirna_Cluster_3226', 'mirna_Cluster_2746', 'lncrna_lncRNA_41616', 'lncrna_lncRNA_41618', 'lncrna_lncRNA_4188', 'lncrna_lncRNA_8724', 'lncrna_lncRNA_41617', 'lncrna_lncRNA_34987', 'lncrna_lncRNA_27820', 'lncrna_lncRNA_52682', 'lncrna_lncRNA_7612', 'lncrna_lncRNA_19778', 'methylation_CpG_ptg000001l_3069507', 'methylation_CpG_ptg000001l_3069524', 'methylation_CpG_ptg000011l_8393957', 'methylation_CpG_ptg000001l_3069526', 'methylation_CpG_ptg000031l_8422563', 'methylation_CpG_ptg000027l_11257181', 'methylation_CpG_ptg000027l_11257209', 'methylation_CpG_ptg000021l_6264712', 'methylation_CpG_ptg000025l_13842125', 'methylation_CpG_ptg000018l_13662264']"
FUN_040108,22,0.08099582094018942,0.9306895677836452,0.8496937468434558,True,7.027322686203874e-06,"['mirna_Cluster_10452', 'mirna_Cluster_1950', 'lncrna_lncRNA_29597', 'lncrna_lncRNA_6772', 'lncrna_lncRNA_35244', 'lncrna_lncRNA_29784', 'lncrna_lncRNA_29785', 'lncrna_lncRNA_3402', 'lncrna_lncRNA_30834', 'lncrna_lncRNA_20183', 'lncrna_lncRNA_25961', 'lncrna_lncRNA_25960', 'methylation_CpG_ptg000007l_10145000', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ptg000018l_8066422', 'methylation_CpG_ptg000007l_10144998', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ptg000011l_967726', 'methylation_CpG_ptg000027l_11257026', 'methylation_CpG_ptg000027l_11257012', 'methylation_CpG_ptg000012l_8046973', 'methylation_CpG_ptg000027l_11256965']"
RHEB_HUMAN_FUN_022412,30,0.21816691102408758,0.9760315582766863,0.7578646472525987,True,0.0005824964906192553,"['mirna_Cluster_13647', 'mirna_Cluster_13327', 'mirna_Cluster_16354', 'mirna_Cluster_5516', 'mirna_Cluster_14532', 'mirna_Cluster_3301', 'mirna_Cluster_2372', 'mirna_Cluster_9420', 'mirna_Cluster_2746', 'mirna_Cluster_17245', 'lncrna_lncRNA_13659', 'lncrna_lncRNA_46554', 'lncrna_lncRNA_36995', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_25502', 'lncrna_lncRNA_42929', 'lncrna_lncRNA_9353', 'lncrna_lncRNA_19775', 'lncrna_lncRNA_3092', 'lncrna_lncRNA_1108', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ptg000016l_5715722', 'methylation_CpG_ptg000004l_4756886', 'methylation_CpG_ptg000009l_7035562', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ntLink_6_13135348', 'methylation_CpG_ptg000016l_5715746', 'methylation_CpG_ptg000016l_5715734', 'methylation_CpG_ptg000009l_7035550']"
FUN_027551,20,0.5367976162819091,0.9570013719112469,0.42020375562933776,True,3.512710938680108e-06,"['lncrna_lncRNA_30407', 'lncrna_lncRNA_9154', 'lncrna_lncRNA_860', 'lncrna_lncRNA_3355', 'lncrna_lncRNA_25781', 'lncrna_lncRNA_25319', 'lncrna_lncRNA_25779', 'lncrna_lncRNA_25780', 'lncrna_lncRNA_43141', 'lncrna_lncRNA_54456', 'methylation_CpG_ptg000023l_17397340', 'methylation_CpG_ntLink_6_13134839', 'methylation_CpG_ntLink_6_13134800', 'methylation_CpG_ptg000004l_4757198', 'methylation_CpG_ptg000011l_5627254', 'methylation_CpG_ntLink_6_13134512', 'methylation_CpG_ntLink_6_13134032', 'methylation_CpG_ntLink_6_13134803', 'methylation_CpG_ptg000025l_14126701', 'methylation_CpG_ntLink_6_13134052']"
FUN_033748,25,0.1094409604392309,0.9655219087182213,0.8560809482789904,True,2.8428620034715024e-06,"['mirna_Cluster_2500', 'mirna_Cluster_3301', 'mirna_Cluster_16354', 'mirna_Cluster_4754', 'mirna_Cluster_17245', 'lncrna_lncRNA_4261', 'lncrna_lncRNA_4262', 'lncrna_lncRNA_46410', 'lncrna_lncRNA_45215', 'lncrna_lncRNA_46409', 'lncrna_lncRNA_46412', 'lncrna_lncRNA_30834', 'lncrna_lncRNA_46411', 'lncrna_lncRNA_37898', 'lncrna_lncRNA_12364', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ptg000009l_7035562', 'methylation_CpG_ptg000009l_7035550', 'methylation_CpG_ptg000030l_2148069', 'methylation_CpG_ptg000009l_7035570', 'methylation_CpG_ptg000009l_7035575', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ptg000027l_2551179', 'methylation_CpG_ptg000031l_8422874', 'methylation_CpG_ntLink_6_13134796']"
FUN_028845,19,0.8017703377015644,0.9627822799651005,0.1610119422635361,True,0.0005384836758786093,"['lncrna_lncRNA_55663', 'lncrna_lncRNA_55677', 'lncrna_lncRNA_30787', 'lncrna_lncRNA_30786', 'lncrna_lncRNA_55660', 'lncrna_lncRNA_41379', 'lncrna_lncRNA_55701', 'lncrna_lncRNA_33588', 'lncrna_lncRNA_30784', 'lncrna_lncRNA_579', 'methylation_CpG_ptg000016l_5715662', 'methylation_CpG_ptg000021l_6264633', 'methylation_CpG_ptg000021l_6264620', 'methylation_CpG_ptg000011l_8391344', 'methylation_CpG_ptg000023l_17397315', 'methylation_CpG_ptg000009l_18122328', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ptg000047l_4021443', 'methylation_CpG_ptg000033l_1262376']"
5HT7R_HUMAN_FUN_018120,20,0.530351839962935,0.8690071150275802,0.3386552750646452,True,0.02237462171017357,"['lncrna_lncRNA_45347', 'lncrna_lncRNA_37011', 'lncrna_lncRNA_13500', 'lncrna_lncRNA_36474', 'lncrna_lncRNA_36973', 'lncrna_lncRNA_46514', 'lncrna_lncRNA_25468', 'lncrna_lncRNA_46317', 'lncrna_lncRNA_22344', 'lncrna_lncRNA_25236', 'methylation_CpG_ptg000025l_14126701', 'methylation_CpG_ptg000011l_5627236', 'methylation_CpG_ptg000011l_5627259', 'methylation_CpG_ptg000011l_5627254', 'methylation_CpG_ntLink_6_13134703', 'methylation_CpG_ntLink_6_19919852', 'methylation_CpG_ntLink_6_13134955', 'methylation_CpG_ntLink_6_19919676', 'methylation_CpG_ntLink_6_13134542', 'methylation_CpG_ntLink_8_16166900']"
SUREJ_STRPU_FUN_006893,27,0.14518772429311844,0.9783807424547862,0.8331930181616678,True,3.737400984027417e-06,"['mirna_Cluster_12087', 'mirna_Cluster_1951', 'mirna_Cluster_12083', 'mirna_Cluster_13327', 'mirna_Cluster_12081', 'mirna_Cluster_4036', 'mirna_Cluster_13647', 'lncrna_lncRNA_22156', 'lncrna_lncRNA_46532', 'lncrna_lncRNA_14798', 'lncrna_lncRNA_46550', 'lncrna_lncRNA_52604', 'lncrna_lncRNA_46551', 'lncrna_lncRNA_42474', 'lncrna_lncRNA_42475', 'lncrna_lncRNA_33337', 'lncrna_lncRNA_51053', 'methylation_CpG_ptg000009l_7035562', 'methylation_CpG_ptg000027l_11737161', 'methylation_CpG_ptg000015l_6211680', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ptg000023l_14647558', 'methylation_CpG_ptg000023l_35051554', 'methylation_CpG_ptg000016l_5715734', 'methylation_CpG_ptg000016l_5715746', 'methylation_CpG_ptg000009l_7035550', 'methylation_CpG_ptg000011l_967726']"
DI3L1_PONAB_FUN_004714,30,0.1946367333098955,0.9427586077650273,0.7481218744551318,True,0.016236597815891596,"['mirna_Cluster_13327', 'mirna_Cluster_1865', 'mirna_Cluster_5517', 'mirna_Cluster_5603', 'mirna_Cluster_1832', 'mirna_Cluster_9532', 'mirna_Cluster_9366', 'mirna_Cluster_5516', 'mirna_Cluster_14146', 'mirna_Cluster_1950', 'lncrna_lncRNA_22457', 'lncrna_lncRNA_11999', 'lncrna_lncRNA_10579', 'lncrna_lncRNA_10577', 'lncrna_lncRNA_501', 'lncrna_lncRNA_13426', 'lncrna_lncRNA_18464', 'lncrna_lncRNA_14752', 'lncrna_lncRNA_8817', 'lncrna_lncRNA_26598', 'methylation_CpG_ptg000004l_4757204', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ptg000011l_8391178', 'methylation_CpG_ntLink_6_13135361', 'methylation_CpG_ntLink_8_34790345', 'methylation_CpG_ptg000027l_13568421', 'methylation_CpG_ptg000021l_6264633', 'methylation_CpG_ptg000011l_8393678', 'methylation_CpG_ptg000011l_8392776', 'methylation_CpG_ptg000018l_14489745']"
FUN_001914,20,0.7023003651846327,0.894050774358756,0.19175040917412334,False,0.10258113580627937,"['lncrna_lncRNA_40950', 'lncrna_lncRNA_45162', 'lncrna_lncRNA_28790', 'lncrna_lncRNA_4258', 'lncrna_lncRNA_28789', 'lncrna_lncRNA_4257', 'lncrna_lncRNA_14668', 'lncrna_lncRNA_14738', 'lncrna_lncRNA_4255', 'lncrna_lncRNA_4256', 'methylation_CpG_ptg000018l_8065391', 'methylation_CpG_ptg000018l_8065358', 'methylation_CpG_ptg000027l_11257163', 'methylation_CpG_ptg000015l_6211723', 'methylation_CpG_ptg000031l_8422811', 'methylation_CpG_ptg000030l_3155863', 'methylation_CpG_ptg000027l_11257081', 'methylation_CpG_ptg000004l_4757512', 'methylation_CpG_ptg000008l_25384626', 'methylation_CpG_ptg000023l_17397288']"
FUN_023058,28,0.18203073528089941,0.8929300402928789,0.7108993050119795,True,0.04291053985040838,"['mirna_Cluster_11565', 'mirna_Cluster_1833', 'mirna_Cluster_16354', 'mirna_Cluster_14532', 'mirna_Cluster_9706', 'mirna_Cluster_2746', 'mirna_Cluster_15097', 'mirna_Cluster_17192', 'lncrna_lncRNA_865', 'lncrna_lncRNA_38625', 'lncrna_lncRNA_18356', 'lncrna_lncRNA_8541', 'lncrna_lncRNA_8540', 'lncrna_lncRNA_8539', 'lncrna_lncRNA_26720', 'lncrna_lncRNA_26716', 'lncrna_lncRNA_26717', 'lncrna_lncRNA_26718', 'methylation_CpG_ntLink_8_23080768', 'methylation_CpG_ptg000004l_4757198', 'methylation_CpG_ptg000004l_4757204', 'methylation_CpG_ptg000011l_8393022', 'methylation_CpG_ptg000030l_2148069', 'methylation_CpG_ptg000023l_17397340', 'methylation_CpG_ptg000031l_8422870', 'methylation_CpG_ptg000020l_10589614', 'methylation_CpG_ptg000011l_8393332', 'methylation_CpG_ptg000031l_8422874']"
ACHN2_CARAU_FUN_006883,26,0.09838082280395588,0.9702526049185674,0.8718717821146115,True,4.20027955116975e-06,"['mirna_Cluster_12081', 'mirna_Cluster_12087', 'mirna_Cluster_1836', 'mirna_Cluster_17173', 'mirna_Cluster_9512', 'mirna_Cluster_4752', 'lncrna_lncRNA_6861', 'lncrna_lncRNA_6860', 'lncrna_lncRNA_6858', 'lncrna_lncRNA_7617', 'lncrna_lncRNA_6857', 'lncrna_lncRNA_29802', 'lncrna_lncRNA_6856', 'lncrna_lncRNA_28768', 'lncrna_lncRNA_29801', 'lncrna_lncRNA_51261', 'methylation_CpG_ptg000011l_8394054', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000015l_6211723', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ptg000011l_967726', 'methylation_CpG_ptg000009l_7035575', 'methylation_CpG_ptg000009l_7035570', 'methylation_CpG_ptg000011l_8393679', 'methylation_CpG_ntLink_8_34790315', 'methylation_CpG_ptg000009l_7035550']"
FUN_042860,22,0.17847969870554492,0.8552058811247674,0.6767261824192224,True,0.0036884363557229127,"['mirna_Cluster_3227', 'mirna_Cluster_13647', 'lncrna_lncRNA_35036', 'lncrna_lncRNA_36795', 'lncrna_lncRNA_38843', 'lncrna_lncRNA_15986', 'lncrna_lncRNA_35035', 'lncrna_lncRNA_3378', 'lncrna_lncRNA_3379', 'lncrna_lncRNA_3380', 'lncrna_lncRNA_23617', 'lncrna_lncRNA_35034', 'methylation_CpG_ptg000027l_11257122', 'methylation_CpG_ptg000008l_25384624', 'methylation_CpG_ptg000012l_8971736', 'methylation_CpG_ptg000012l_8971712', 'methylation_CpG_ptg000012l_8971701', 'methylation_CpG_ptg000008l_25384626', 'methylation_CpG_ptg000033l_1262372', 'methylation_CpG_ptg000025l_13842062', 'methylation_CpG_ptg000016l_5715662', 'methylation_CpG_ptg000027l_11257181']"
FUN_021304,22,0.20327055520742476,0.9558010770858232,0.7525305218783984,True,6.176609517183351e-07,"['mirna_Cluster_1951', 'mirna_Cluster_14633', 'lncrna_lncRNA_24978', 'lncrna_lncRNA_53503', 'lncrna_lncRNA_53059', 'lncrna_lncRNA_41532', 'lncrna_lncRNA_54420', 'lncrna_lncRNA_29492', 'lncrna_lncRNA_54005', 'lncrna_lncRNA_54004', 'lncrna_lncRNA_32726', 'lncrna_lncRNA_54421', 'methylation_CpG_ptg000023l_14647558', 'methylation_CpG_ntLink_6_19705338', 'methylation_CpG_ptg000011l_8393612', 'methylation_CpG_ptg000033l_1262376', 'methylation_CpG_ptg000023l_14647605', 'methylation_CpG_ptg000016l_3294380', 'methylation_CpG_ptg000011l_8396354', 'methylation_CpG_ptg000047l_3573704', 'methylation_CpG_ntLink_6_19705309', 'methylation_CpG_ptg000012l_8047014']"
FUN_029227,22,0.09211766945383337,0.8209412352741385,0.7288235658203052,True,0.007786452015105527,"['mirna_Cluster_3226', 'mirna_Cluster_14610', 'lncrna_lncRNA_21271', 'lncrna_lncRNA_28753', 'lncrna_lncRNA_10145', 'lncrna_lncRNA_41407', 'lncrna_lncRNA_10411', 'lncrna_lncRNA_54009', 'lncrna_lncRNA_25776', 'lncrna_lncRNA_51055', 'lncrna_lncRNA_19528', 'lncrna_lncRNA_4093', 'methylation_CpG_ntLink_6_19705338', 'methylation_CpG_ntLink_6_13134554', 'methylation_CpG_ntLink_6_19705309', 'methylation_CpG_ptg000011l_8394047', 'methylation_CpG_ptg000011l_8395973', 'methylation_CpG_ptg000011l_5627254', 'methylation_CpG_ptg000011l_5627259', 'methylation_CpG_ntLink_6_19920923', 'methylation_CpG_ptg000025l_14126701', 'methylation_CpG_ptg000011l_5627236']"
TDR12_HUMAN_FUN_036034,30,0.15037325916503408,0.9349809630185646,0.7846077038535305,True,0.021279537761969336,"['mirna_Cluster_1832', 'mirna_Cluster_13327', 'mirna_Cluster_13647', 'mirna_Cluster_1865', 'mirna_Cluster_16354', 'mirna_Cluster_5603', 'mirna_Cluster_4036', 'mirna_Cluster_14532', 'mirna_Cluster_1950', 'mirna_Cluster_5516', 'lncrna_lncRNA_38177', 'lncrna_lncRNA_43336', 'lncrna_lncRNA_46007', 'lncrna_lncRNA_32377', 'lncrna_lncRNA_948', 'lncrna_lncRNA_951', 'lncrna_lncRNA_949', 'lncrna_lncRNA_950', 'lncrna_lncRNA_4121', 'lncrna_lncRNA_28478', 'methylation_CpG_ptg000012l_8047034', 'methylation_CpG_ptg000012l_8047014', 'methylation_CpG_ptg000012l_8046997', 'methylation_CpG_ptg000029c_793082', 'methylation_CpG_ptg000029c_793112', 'methylation_CpG_ptg000015l_6211680', 'methylation_CpG_ptg000001l_3069507', 'methylation_CpG_ptg000023l_35051554', 'methylation_CpG_ptg000030l_2148036', 'methylation_CpG_ptg000031l_8422563']"
FUN_008318,23,0.09128400495488209,0.9115555429362675,0.8202715379813854,True,0.00014331519203591991,"['mirna_Cluster_9366', 'mirna_Cluster_15097', 'mirna_Cluster_5685', 'lncrna_lncRNA_37613', 'lncrna_lncRNA_37612', 'lncrna_lncRNA_53943', 'lncrna_lncRNA_7240', 'lncrna_lncRNA_25720', 'lncrna_lncRNA_19773', 'lncrna_lncRNA_18501', 'lncrna_lncRNA_37953', 'lncrna_lncRNA_37952', 'lncrna_lncRNA_37951', 'methylation_CpG_ptg000024l_8612165', 'methylation_CpG_ptg000025l_14126701', 'methylation_CpG_ntLink_6_13134512', 'methylation_CpG_ptg000024l_8612211', 'methylation_CpG_ptg000023l_17397315', 'methylation_CpG_ptg000011l_5627236', 'methylation_CpG_ntLink_6_19919852', 'methylation_CpG_ptg000011l_8391132', 'methylation_CpG_ntLink_6_13134542', 'methylation_CpG_ntLink_6_19919676']"
7TMK1_DICDI_FUN_035096,30,0.3091131055159557,0.9291092335272536,0.6199961280112979,False,0.05908884077954624,"['mirna_Cluster_1865', 'mirna_Cluster_14532', 'mirna_Cluster_14610', 'mirna_Cluster_3109', 'mirna_Cluster_9366', 'mirna_Cluster_15097', 'mirna_Cluster_17623', 'mirna_Cluster_1819', 'mirna_Cluster_5603', 'mirna_Cluster_14692', 'lncrna_lncRNA_54310', 'lncrna_lncRNA_37357', 'lncrna_lncRNA_35746', 'lncrna_lncRNA_37356', 'lncrna_lncRNA_22244', 'lncrna_lncRNA_51540', 'lncrna_lncRNA_33112', 'lncrna_lncRNA_37354', 'lncrna_lncRNA_33111', 'lncrna_lncRNA_43369', 'methylation_CpG_ptg000007l_9141311', 'methylation_CpG_ptg000007l_9141334', 'methylation_CpG_ptg000031l_8422617', 'methylation_CpG_ptg000018l_14489745', 'methylation_CpG_ptg000031l_10997042', 'methylation_CpG_ptg000011l_8391132', 'methylation_CpG_ptg000031l_10997035', 'methylation_CpG_ptg000008l_25384624', 'methylation_CpG_ptg000018l_13662333', 'methylation_CpG_ptg000027l_2551252']"
FUN_011833,23,0.08939125863927055,0.8678725128562922,0.7784812542170216,True,0.002189493196988357,"['mirna_Cluster_11565', 'mirna_Cluster_9706', 'mirna_Cluster_1833', 'lncrna_lncRNA_14596', 'lncrna_lncRNA_14597', 'lncrna_lncRNA_14598', 'lncrna_lncRNA_14601', 'lncrna_lncRNA_14599', 'lncrna_lncRNA_14600', 'lncrna_lncRNA_54732', 'lncrna_lncRNA_32381', 'lncrna_lncRNA_42700', 'lncrna_lncRNA_42701', 'methylation_CpG_ptg000030l_2148108', 'methylation_CpG_ptg000030l_2148141', 'methylation_CpG_ptg000030l_2148096', 'methylation_CpG_ptg000030l_2148069', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ntLink_8_34790312', 'methylation_CpG_ptg000047l_4021456', 'methylation_CpG_ptg000011l_8393613', 'methylation_CpG_ntLink_8_34790315', 'methylation_CpG_ptg000027l_11257181']"
FUN_021916,20,0.6410085719601796,0.8956078379886838,0.25459926602850425,True,0.029535141443677637,"['lncrna_lncRNA_50304', 'lncrna_lncRNA_42783', 'lncrna_lncRNA_43344', 'lncrna_lncRNA_50185', 'lncrna_lncRNA_50286', 'lncrna_lncRNA_18592', 'lncrna_lncRNA_50234', 'lncrna_lncRNA_50309', 'lncrna_lncRNA_48777', 'lncrna_lncRNA_2573', 'methylation_CpG_ptg000023l_3503253', 'methylation_CpG_ptg000023l_17397326', 'methylation_CpG_ptg000016l_3294397', 'methylation_CpG_ptg000047l_4021443', 'methylation_CpG_ptg000008l_25384624', 'methylation_CpG_ptg000016l_3294380', 'methylation_CpG_ptg000024l_8612204', 'methylation_CpG_ptg000018l_14489745', 'methylation_CpG_ptg000021l_6264633', 'methylation_CpG_ptg000007l_6510226']"
MINY4_MOUSE_FUN_009817,30,0.11052325515699268,0.9561174451672672,0.8455941900102745,True,0.004017404871684782,"['mirna_Cluster_5517', 'mirna_Cluster_2372', 'mirna_Cluster_17245', 'mirna_Cluster_14532', 'mirna_Cluster_3301', 'mirna_Cluster_9420', 'mirna_Cluster_14146', 'mirna_Cluster_16354', 'mirna_Cluster_5516', 'mirna_Cluster_17623', 'lncrna_lncRNA_15086', 'lncrna_lncRNA_8693', 'lncrna_lncRNA_25313', 'lncrna_lncRNA_25224', 'lncrna_lncRNA_11999', 'lncrna_lncRNA_15085', 'lncrna_lncRNA_15175', 'lncrna_lncRNA_25520', 'lncrna_lncRNA_8682', 'lncrna_lncRNA_8467', 'methylation_CpG_ptg000009l_7035562', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ptg000030l_2148069', 'methylation_CpG_ptg000009l_7035550', 'methylation_CpG_ptg000009l_7035575', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000009l_7035570', 'methylation_CpG_ptg000004l_4756880', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ntLink_6_13135348']"
FUN_034261,23,0.1565846208978201,0.8891441181063153,0.7325594972084952,True,0.0011369481308615148,"['mirna_Cluster_5685', 'mirna_Cluster_14165', 'mirna_Cluster_1833', 'lncrna_lncRNA_41138', 'lncrna_lncRNA_30559', 'lncrna_lncRNA_18360', 'lncrna_lncRNA_21985', 'lncrna_lncRNA_51587', 'lncrna_lncRNA_8554', 'lncrna_lncRNA_53518', 'lncrna_lncRNA_26604', 'lncrna_lncRNA_46433', 'lncrna_lncRNA_28443', 'methylation_CpG_ntLink_6_13134803', 'methylation_CpG_ntLink_6_13134800', 'methylation_CpG_ntLink_6_13134839', 'methylation_CpG_ntLink_6_13134796', 'methylation_CpG_ntLink_6_13134790', 'methylation_CpG_ntLink_6_13134512', 'methylation_CpG_ptg000033l_1262376', 'methylation_CpG_ptg000023l_17397315', 'methylation_CpG_ptg000011l_8393715', 'methylation_CpG_ntLink_6_13134542']"
FUN_033467,20,0.8152193937328454,0.9658129232453287,0.1505935295124834,True,0.001104132775076816,"['lncrna_lncRNA_49157', 'lncrna_lncRNA_53331', 'lncrna_lncRNA_52913', 'lncrna_lncRNA_51720', 'lncrna_lncRNA_29038', 'lncrna_lncRNA_27793', 'lncrna_lncRNA_27794', 'lncrna_lncRNA_27791', 'lncrna_lncRNA_27792', 'lncrna_lncRNA_31391', 'methylation_CpG_ptg000060c_58292', 'methylation_CpG_ptg000018l_13662270', 'methylation_CpG_ptg000008l_12977384', 'methylation_CpG_ptg000001l_3069507', 'methylation_CpG_ptg000016l_3294397', 'methylation_CpG_ptg000018l_13662264', 'methylation_CpG_ptg000011l_8391239', 'methylation_CpG_ptg000011l_8395973', 'methylation_CpG_ptg000025l_13842110', 'methylation_CpG_ptg000018l_13662272']"
FUN_031115,29,0.2184763298995852,0.9680882589773042,0.749611929077719,True,0.0006218655082674829,"['mirna_Cluster_16354', 'mirna_Cluster_2500', 'mirna_Cluster_4754', 'mirna_Cluster_17245', 'mirna_Cluster_1951', 'mirna_Cluster_9512', 'mirna_Cluster_15097', 'mirna_Cluster_9706', 'mirna_Cluster_3301', 'lncrna_lncRNA_21279', 'lncrna_lncRNA_26794', 'lncrna_lncRNA_2760', 'lncrna_lncRNA_2761', 'lncrna_lncRNA_2762', 'lncrna_lncRNA_2763', 'lncrna_lncRNA_2764', 'lncrna_lncRNA_2757', 'lncrna_lncRNA_2758', 'lncrna_lncRNA_2759', 'methylation_CpG_ptg000007l_10144971', 'methylation_CpG_ptg000016l_5715686', 'methylation_CpG_ntLink_8_16166741', 'methylation_CpG_ntLink_8_16166717', 'methylation_CpG_ptg000016l_5715746', 'methylation_CpG_ptg000012l_8046973', 'methylation_CpG_ptg000023l_1199639', 'methylation_CpG_ptg000016l_5715722', 'methylation_CpG_ptg000016l_5715710', 'methylation_CpG_ptg000016l_5715734']"
FUN_034369,20,0.8333385318886313,0.9859141969881157,0.1525756650994844,True,1.5438823063318452e-06,"['lncrna_lncRNA_53993', 'lncrna_lncRNA_53992', 'lncrna_lncRNA_34775', 'lncrna_lncRNA_26549', 'lncrna_lncRNA_26551', 'lncrna_lncRNA_54409', 'lncrna_lncRNA_4404', 'lncrna_lncRNA_36534', 'lncrna_lncRNA_12055', 'lncrna_lncRNA_25524', 'methylation_CpG_ptg000025l_14126680', 'methylation_CpG_ptg000029c_793095', 'methylation_CpG_ptg000029c_793082', 'methylation_CpG_ptg000031l_8422811', 'methylation_CpG_ptg000029c_793112', 'methylation_CpG_ptg000007l_6510205', 'methylation_CpG_ptg000018l_8065358', 'methylation_CpG_ptg000018l_8065391', 'methylation_CpG_ptg000018l_13662322', 'methylation_CpG_ptg000007l_10144971']"
RCAN3_MOUSE_FUN_012378,30,0.22979519502822143,0.9671877446973041,0.7373925496690826,True,0.0022393616972297137,"['mirna_Cluster_16354', 'mirna_Cluster_2500', 'mirna_Cluster_3301', 'mirna_Cluster_1951', 'mirna_Cluster_2372', 'mirna_Cluster_17245', 'mirna_Cluster_4036', 'mirna_Cluster_5516', 'mirna_Cluster_2746', 'mirna_Cluster_4754', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_3220', 'lncrna_lncRNA_10198', 'lncrna_lncRNA_36995', 'lncrna_lncRNA_19775', 'lncrna_lncRNA_19774', 'lncrna_lncRNA_13659', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_25971', 'lncrna_lncRNA_14031', 'methylation_CpG_ptg000009l_7035562', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000004l_4756886', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ptg000030l_2148141', 'methylation_CpG_ptg000009l_7035550', 'methylation_CpG_ptg000030l_2148069', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ptg000018l_13662264', 'methylation_CpG_ntLink_6_13134796']"
FUN_006064,30,0.2667966604557164,0.9418475351924326,0.6750508747367162,True,0.024213430964126537,"['mirna_Cluster_2500', 'mirna_Cluster_1865', 'mirna_Cluster_9532', 'mirna_Cluster_13327', 'mirna_Cluster_17623', 'mirna_Cluster_4754', 'mirna_Cluster_14610', 'mirna_Cluster_5516', 'mirna_Cluster_5517', 'mirna_Cluster_14532', 'lncrna_lncRNA_897', 'lncrna_lncRNA_120', 'lncrna_lncRNA_38108', 'lncrna_lncRNA_7368', 'lncrna_lncRNA_53732', 'lncrna_lncRNA_48158', 'lncrna_lncRNA_54428', 'lncrna_lncRNA_54337', 'lncrna_lncRNA_3367', 'lncrna_lncRNA_37301', 'methylation_CpG_ptg000027l_13568498', 'methylation_CpG_ptg000031l_10997083', 'methylation_CpG_ptg000018l_14489745', 'methylation_CpG_ptg000008l_12977384', 'methylation_CpG_ptg000027l_13568421', 'methylation_CpG_ptg000033l_1262372', 'methylation_CpG_ptg000004l_4757512', 'methylation_CpG_ptg000008l_12977382', 'methylation_CpG_ptg000027l_13568456', 'methylation_CpG_ptg000027l_13568474']"
